"category","description","title","topic","prod_type","url","image","id","img_thumb","sale_price","price","uniq_id"
"IGAL M ATELIER,.M , MIRO Vasarely,kandinsky","IGAL.MEARLY MORNING 1986ORIGINAL SERIGRAPH SIGNED AND NUMBEREDSIZE OF THE IMAGE 15.1/2 x 30 PLUS MARGIN.IN MINT CONDITION.FIRST TIME OFFERING HIS WORK ON THE INTERNET.
*********************************************************************************************************IGAL M: ¬ìTHE LAST IMPRESSIONIST?¬îTo celebrate the coming of the 21st Century, Igal M, a talented and acclaimed artist in the 1960s in Europe and Mexico held his first shows in 2001 and 2003, after almost 30 years of absence from the world of art. ¬ìI contributed to create the most sacred art, ¬ëlife.¬í My creation is in my wife and our two daughters, whom I devoted my life for. They gave me in return joy and happiness more than any other art can give. This was my art. I am back now with full power. Nothing was lost. My return to painting was as natural as my family.¬î The first show, titled ¬ìA Celebration of Life, Friendship and Art,¬î which was a retrospective of paintings from 1960-2001 from Paris, Mexico, and New York, was held from June 15, 2001 ¬ñ September 30, 2001 at the NY Information Technology Center Gallery in New York City. The follow-up show, ¬ìSunrise Sunset: Recent Paintings¬î ran from October 18, 2003 ¬ñ December 18, 2003 at the Art Wise Gallery in Brooklyn, NY.Igal Maoz was born in Israel in 1929. In 1960, he entered the ¬ìEcole Superieure Nationale des Beaux Arts¬î in Paris. In the evenings, he studied drawing at the Grand Chaumiere School. Igal received recognition from the most important art critics wherever his works were shown. One of his most memorable moments was the visit of Edward G. Robinson to his show at a gallery in Los Angeles. With acclamation in his voice, Robinson said, ¬ìMonet, Turner¬î and in his letter afterward to Igal, ¬ìYou are possessed of fine talent and, serious and dedicated as you are, you are bound to receive recognition and perhaps sooner than some of the great masters of old.¬îIn 1965, Igal was invited to Cuernavaca, Mexico by the famous muralist Siquieros to work on the biggest mural in the world, called ¬ìLa Marche de la Humanidad.¬î The mural is now on display in Chapultapec, Mexico City. In 1967, Igal was given a one-man show at the Palacio de Bellas Artes in Mexico, which is the highest recognition for an artist in Mexico. While in Mexico, Igal met B. Traven, the enigmatic writer of this century. His most famous work is ¬ìThe Treasure of the Sierra Madre¬î which was made into a movie with Humphrey Bogart. Igal was the only known person who drew a portrait of B. Traven, and it was the only image of Traven ever published in the newspapers.Selections from Igal¬ís Exhibitions:
In 1964 in Bergerac, France, his painting was shown side by side with Picasso 
In 1965, he participated in the famous ¬ìSalon des Independents¬î at the Grand Palais in Paris, together with works by Bonnard, Vuillard, etc. 
In 1965, he was invited to ¬ìThe French Painters of our Time¬î in the Sao Paulo Museum, Brazil 
In 1967, he had shows at the Palacio de Bellas Artes and participated in ¬ìThe III Bianal of Sculptors¬î in MexicoWhat the critics in Europe said about Igal¬ís work:Mask et Visage: ¬ìA revelation in a young artist, painter and sculpture¬Öhe arrives to a degree of superior sensitivity, reality and dreams, poetry.¬î [Irene Mauget, Paris, 1965]Le Figaro: ¬ìIgal abandons to his sensibility the outside contour of things and finds the poetry within them¬Öhis painting speaks of certain Impressionists, but he borrows from no one.¬î [Andre Larche, Paris, 1965]The Last Hour: ¬ìIgal is an Israeli painter whose sensitivity is inscribed in colors of bathing Impressionist landscape, while one sometimes might imagine having been conceived in the past century. The impression is evident, rich in poetic painting.¬î [Allan Viray, Bruxelle, 1964]¬ìThe ¬ëToro¬í of Igal is the coronation of power itself.¬î [H. Adam]Instyroart:While in Mexico, Igal invented a new technique he called ¬ìInstyroart¬î and the ¬ìStyrograph¬î graphic medium, which opened a new page in the history of art and was acclaimed by the Mexican media:¬ìI have seen the birth of Futurism in Italy and the evolution of Cubism in France. Also more recently, the explorations of Pop and Op Movements¬ÖWho can judge Igal¬ís new technique as too daring?¬î[Gutierrez Tibon, Mexican Encyclopedia]In 1971, Igal was invited to create an Instyroart mural 40¬í x 8¬í, called ¬ìUniverse, Trip into Space,¬î at the Ontario Institute for Studies in Education, a science fiction writers conference in Toronto, Canada.Art Critics of Mexico:El Sol de Mexico: About the portrait of B. Traven, ¬ìIn this painting [Igal] manifests all the art that surges from the palette and brush of this genius painter.¬î [Editorial, 1967]El Sol de Mexico: ¬ìIgal is a Post Impressionist attracted by nature, and humans as a part of nature, human figures growing from the earth and vegetation interlace in his painting, and his art is a reflection, a poetry of his love for life.¬î [E.Z. de Brault, 1966]¬ìIt is as a portraitist that Igal expresses the most powerful touch of his brush. The portrait of B. Traven is evocative, a testimony of passion. It is fascinating to see him working. In just a few seconds the colors spring from his hand, transmitting to the spectator an intense emotion.¬î [Rosa Ellena Lujan, 1967]The Excelsior: ¬ìThe colors are clean, the paintings are expressive, rich in atmosphere. Immediately, you get the sense of a Neo Impressionist artist.¬î [Margarita Nelkin, 1967]El Dia: ¬ìWhen you see Igal¬ís paintings, you cannot help but associate with the Impressionists. It is easy to cite Monet, Van Gogh, Sisley. For me, some of his paintings make me think of the singular English painter, Turner, the true precursor of Impressionism.¬î [A. Foppa, 1967]¬ìIgal is not a ¬ëconsecrated artist,¬í not a member of the elite world of renowned artists, but his unique contribution to the world of art is the only portrait to be known in the world of the mysterious writer, B. Traven.¬î [Ricardo Pina, 1967]Revista Mexicana de la Cultura: ¬ìFrom the caves of Altamira to Picasso, painting was created on a passive surface. For the first time in pictorial art, the surface ceases to be just a simple support for the painting and it creates a play of colors, ¬ëInstyroart¬í is born. It achieves the third dimension without being sculpture.¬î [J. Pichardo, 1969]* * *","IGAL.M. EARLY MORNING SERIGRAPH","IGAL M ATELIER","poster","http://igalcalderpicassowarhol.com/igeamose.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_34746667",191,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_34788117",,750,"IGALM3EARLY"
"IGAL M ATELIER,.M , MIRO Vasarely,kandinsky","
MIRO ""LUCIFER""ORIGINAL POSTER FOR MARTHA GRAHAM AND Rudolph Nureyev in LUCIFER by Martha Graham with Martha Graham Dance Company  : 21 x 31.1/4 inch Printed by Arte, Paris, 1975IT IS IN NEAR MINT CONDITION AND NEVER WAS MOUNTED OR FRAMEDThis is a vintage ORIGINAL poster by JUAN MIRO, not reproduction This lithograph is unsigned and not numbered.and in near mint condition
The print or poster in this particular bid auction has it's own description representation to my best knowledge,*** I am a retired art dealer a publisher and distributor of art prints and posters for over 35 years, and well known in the ART POSTER BUSINESS MOSTLY, I bring you these prints and posters ,""lithograph"" or ""serigraph"" or ""photo offset"" , some are plate signed, many of which are out of print and hard to find, in the conditions as describe, from my old stock. many you see here are one of a kind.VINTAGE PRINTS. POSTERS. IGAL.M ¬∑CHAKI. .MAN RAY .FRANK STELLA. CALDER¬∑ PICASSO AVEDON MARILYN MONROE ¬∑ ANDY WARHOL ¬∑CHAGALL. OLYMPICS ¬∑ FOLON ¬∑ TOULOUSE LAUTREC ¬∑ CASSANDRE. DALI. MIRO. ERTE. NAGEL. MATISSE. INDIANA. MILTON GLASER,BOTERO. POLISH POSTERS. JAZZ. AUTOGRAPHS .","MIRO ""LUCIFER""ORIGINAL POSTER FOR MARTHA GRAHAM AND Rudolph Nureyev ","Joan Miro","poster","http://igalcalderpicassowarhol.com/milpoformagr.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_35038618",192,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_35077243",150,175,"MIRO1LUC"
"IGAL M ATELIER,.M , MIRO Vasarely,kandinsky","MIRO BALTIMOR GOUGANHEIM MUSEUM POSTER  1973","MIRO BALTIMOR GOUGANHEIM MUSEUM POSTER  1973","Joan Miro","poster","http://igalcalderpicassowarhol.com/mibagomupo19.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_49722724",193,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_49787098",,90,"MIRO1GOUG"
"IGAL M ATELIER,.M , MIRO Vasarely,kandinsky","MIRO ORIGINAL POSTERThis is a poster of the Joan Miro exhibition Japan, 1966. Tokyo Aug 26-Oct9, Kyoto Oct 20 - Nov 30, The National Museum of Modern Art, The Mainichi Newspapers.
sold at Sothebie'srecently over $1000 we ofer it for $950
IT IS IN NEAR MINT CONDITION AND NEVER WAS MOUNTED OR FRAMEDThis is a vintage ORIGINAL poster by JUAN MIRO, not reproduction This lithograph is unsigned and not numbered.and in near mint condition
The print or poster in this particular bid auction has it's own description representation to my best knowledge,*** I am a retired art dealer a publisher and distributor of art prints and posters for over 35 years, and well known in the ART POSTER BUSINESS MOSTLY, I bring you these prints and posters ,""lithograph"" or ""serigraph"" or ""photo offset"" , some are plate signed, many of which are out of print and hard to find, in the conditions as describe, from my old stock. many you see here are one of a kind.lVINTAGE PRINTS. POSTERS. IGAL.M ¬∑CHAKI. .MAN RAY .FRANK STELLA. CALDER¬∑ PICASSO AVEDON MARILYN MONROE ¬∑ ANDY WARHOL ¬∑CHAGALL. OLYMPICS ¬∑ FOLON ¬∑ TOULOUSE LAUTREC ¬∑ CASSANDRE. DALI. MIRO. ERTE. NAGEL. MATISSE. INDIANA. MILTON GLASER,BOTERO. POLISH POSTERS. JAZZ. AUTOGRAPHS .","MIRO ORIGINAL POSTER This is a poster of the Joan Miro exhibition Japan, very rare","Joan Miro","poster","http://igalcalderpicassowarhol.com/miorpothispo.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_35281205",194,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_35371320",,950,"miro2japan"
"IGAL M ATELIER,.M , MIRO Vasarely,kandinsky","Vasarely, Victor 1908 - 1997 "" ORIGINALPAINTINGAND SERIGRAPS AT NAHAN    GALERIES NEW ORLEANS 1978 IN VERY GOOD CONDITION 24 X 31 INCH,RARE
 Many of the posters I am briging to the publc are treasures for the posters collector.They are not in any art dealer listing on the Internet.  There may be few available. or assmall reproductions in different sizes, but they are not originals. These are the originals  from the original printing.like the ones from the metroplitan museum etc,
The print or poster in this particular bid auction has its own descriptionto the best of myknowledge. *** I am a retired art dealer--a publisher and distributor of art prints and posters for over 35 years, and well known especiallyin the ART POSTER BUSINESS, I bring you these prints and posters,""lithograph"", ""serigraph"" or ""photo offset"". Someare plate signed, many of which are out of print and hard to find, in the condition as described from myoriginal stock. Many you see here are one-of-a-kind.
VINTAGE PRINTS & POSTERS: IGAL.M - CHAKI - MAN RAY - FRANK STELLA - CALDER - PICASSO - AVEDON - MARILYN MONROE - ANDY WARHOL - CHAGALL -OLYMPICS - FOLON ¬∑ TOULOUSE LAUTREC ¬∑ CASSANDRE - DALI - MIRO - ERTE - NAGEL - MATISSE - INDIANA - MILTON GLASER - BOTERO - POLISH POSTERS - JAZZ -METROPOLITAN MUSEUM OF ART -MONET-RENOIR- GAUGUIN-VAN GOGH-DEGAS- GOYA-TIFFANY-AND AUTOGRAPHS .","Vasarely, Victor 1908 - 1997 "" ORIGINALPAINTINGAND SERIGRAPS AT NAHAN    GALERIES NEW ORLEANS 1978 IN VERY GOOD CONDITION 24 X 31 INCH,RARE
","Victor Vasarely","poster","http://igalcalderpicassowarhol.com/vavi1919orse.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_36558099",195,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_36839324",120,150,"VAS1NAHAN"
"IGAL M ATELIER,.M , MIRO Vasarely,kandinsky","
Vasarely, Victor 1908 - 1997 Pittsburgh International Silkscreen 1970
33 x 24 in. (84 x 61 cm)IN GOOD CONDITIONMany of the posters I am briging to the publc are treasures for the posters collector.They are not in any art dealer listing on the Internet.  There may be few available. or assmall reproductions in different sizes, but they are not originals. These are the originals  from the original printing.like the ones from the metroplitan museum etc,
The print or poster in this particular bid auction has its own descriptionto the best of myknowledge. *** I am a retired art dealer--a publisher and distributor of art prints and posters for over 35 years, and well known especiallyin the ART POSTER BUSINESS, I bring you these prints and posters,""lithograph"", ""serigraph"" or ""photo offset"". Someare plate signed, many of which are out of print and hard to find, in the condition as described from myoriginal stock. Many you see here are one-of-a-kind.
VINTAGE PRINTS & POSTERS: IGAL.M - CHAKI - MAN RAY - FRANK STELLA - CALDER - PICASSO - AVEDON - MARILYN MONROE - ANDY WARHOL - CHAGALL -OLYMPICS - FOLON ¬∑ TOULOUSE LAUTREC ¬∑ CASSANDRE - DALI - MIRO - ERTE - NAGEL - MATISSE - INDIANA - MILTON GLASER - BOTERO - POLISH POSTERS - JAZZ -METROPOLITAN MUSEUM OF ART -MONET-RENOIR- GAUGUIN-VAN GOGH-DEGAS- GOYA-TIFFANY-AND AUTOGRAPHS .","Vasarely, Victor 1908 - 1997 Pittsburgh International Silkscreen 1970
33 x 24 in. (84 x 61 cm)IN GOOD CONDITION
","Victor Vasarely","poster","http://igalcalderpicassowarhol.com/vavi1919piin.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_38060123",196,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_38139923",425,500,"vas2pits"
"IGAL M ATELIER,.M , MIRO Vasarely,kandinsky","Wassily Kandinsky,exebition at Galerie Maeght,1965 Lithograph poster in very good condition size 28 x 18
sold recently at auction for $250Many of the posters I am briging to the publc are treasures for the posters collector. most of them are not in any art dealer listing on the Internet. There may be few available. or as small reproductions in different sizes, but they are not originals.  These are the originals from the original printing.like the ones from the metroplitan museum etc,The print or poster in this particular bid auction has its own description to the best of my knowledge. *** I am a retired art dealer--a publisher and distributor of art prints and posters for over 35 years, and well known especially in the ART POSTER BUSINESS, I bring you these prints and posters,""lithograph"", ""serigraph"" or ""photo offset"".  Some are plate signed, many of which are out of print and hard to find, in the condition as described from my original stock. Many you see here are one-of-a-kind.VINTAGE PRINTS & POSTERS: IGAL.M - CHAKI - MAN RAY - FRANK STELLA - CALDER - PICASSO - AVEDON - MARILYN MONROE - ANDY WARHOL - CHAGALL -OLYMPICS - FOLON ¬∑ TOULOUSE LAUTREC ¬∑ CASSANDRE - DALI - MIRO - ERTE - NAGEL - MATISSE - INDIANA - MILTON GLASER - BOTERO - POLISH POSTERS - JAZZ -METROPOLITAN MUSEUM OF ART -MONET-RENOIR- GAUGUIN-VAN GOGH-DEGAS- GOYA-TIFFANY-AND AUTOGRAPHS .","Wassily Kandinsky,exebition at  Galerie Maeght,  1965 Lithograph poster in very good condition size 28 x 18","Wassily Kandinsky","poster","http://igalcalderpicassowarhol.com/wakaatgamali.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_39286398",197,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_39331918",225,250,"kanmeg"
"IGAL M ATELIER,.M , MIRO Vasarely,kandinsky","Many of the posters I am briging to the publc are treasures for the posters collector. most of them are not in any art dealer listing on the Internet. There may be few available. or as small reproductions in different sizes, but they are not originals. These are the originals from the original printing.like the ones from the metroplitan museum etc,The print or poster in this particular bid auction has its own description to the best of my knowledge. *** I am a retired art dealer--a publisher and distributor of art prints and posters for over 35 years, and well known especially in the ART POSTER BUSINESS, I bring you these prints and posters,""lithograph"", ""serigraph"" or ""photo offset"". Some are plate signed, many of which are out of print and hard to find, in the condition as described from my original stock. Many you see here are one-of-a-kind.VINTAGE PRINTS & POSTERS: IGAL.M - CHAKI - MAN RAY - FRANK STELLA - CALDER - PICASSO - AVEDON - MARILYN MONROE - ANDY WARHOL - CHAGALL -OLYMPICS - FOLON ¬∑ TOULOUSE LAUTREC ¬∑ CASSANDRE - DALI - MIRO - ERTE - NAGEL - MATISSE - INDIANA - MILTON GLASER - BOTERO - POLISH POSTERS - JAZZ -METROPOLITAN MUSEUM OF ART -MONET-RENOIR- GAUGUIN-VAN GOGH-DEGAS- GOYA-TIFFANY-AND AUTOGRAPHS .
.","VASSILY KANDINSKY COLOR EXHIBITION POSTER ""Galerie Karl Flinker a' Paris 1977"". Measuring 30"" X 20"".","Wassily Kandinsky","poster","http://igalcalderpicassowarhol.com/vakacoexpogk.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_39926766",198,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_40178234",115,150,"KAN2FLICKER"
"ORIGINAL POSTERS metropolitan opera vintage, igal","metropo;itan opera posters lulu 1980s in near mint condition 24 x 36 rareThe print or poster in this particular bid auction has its own description to the best of my knowledge. *** I am a retired art dealer--a publisher and distributor of art prints and posters for over 35 years, and well known especially in the ART POSTER BUSINESS, I bring you these prints and posters,""lithograph"", ""serigraph"" or ""photo offset"". Some are plate signed, many of which are out of print and hard to find, in the condition as described from my original stock. Many you see here are one-of-a-kind.VINTAGE PRINTS & POSTERS: IGAL.M - CHAKI - MAN RAY - FRANK STELLA - CALDER - PICASSO - AVEDON - MARILYN MONROE - ANDY WARHOL - CHAGALL -OLYMPICS - FOLON ¬∑ TOULOUSE LAUTREC ¬∑ CASSANDRE - DALI - MIRO - ERTE - NAGEL - MATISSE - INDIANA - MILTON GLASER - BOTERO - POLISH POSTERS - JAZZ -METROPOLITAN MUSEUM OF ART -MONET-RENOIR- GAUGUIN-VAN GOGH-DEGAS-TIFFANY-AND AUTOGRAPHS .","metropo;itan opera posters lulu 1980s in near mint condition 24 x 36 rare ","Metropolitan Opera","poster","http://igalcalderpicassowarhol.com/meoppolu19in.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_984986",199,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_1037763",,150,"op1lulu"
"ORIGINAL POSTERS metropolitan opera vintage, igal","metropo;itan opera posters salome1980s in near mint condition 24 x 36 rareThe print or poster in this particular bid auction has its own description to the best of my knowledge. *** I am a retired art dealer--a publisher and distributor of art prints and posters for over 35 years, and well known especially in the ART POSTER BUSINESS, I bring you these prints and posters,""lithograph"", ""serigraph"" or ""photo offset"". Some are plate signed, many of which are out of print and hard to find, in the condition as described from my original stock. Many you see here are one-of-a-kind.VINTAGE PRINTS & POSTERS: IGAL.M - CHAKI - MAN RAY - FRANK STELLA - CALDER - PICASSO - AVEDON - MARILYN MONROE - ANDY WARHOL - CHAGALL -OLYMPICS - FOLON ¬∑ TOULOUSE LAUTREC ¬∑ CASSANDRE - DALI - MIRO - ERTE - NAGEL - MATISSE - INDIANA - MILTON GLASER - BOTERO - POLISH POSTERS - JAZZ -METROPOLITAN MUSEUM OF ART -MONET-RENOIR- GAUGUIN-VAN GOGH-DEGAS-TIFFANY-AND AUTOGRAPHS .","metropo;itan opera posters salome1980s in near mint condition 24 x 36 rare 


 please call or email for price galimaz@aol.com
212-925-5964 ","Metropolitan Opera","poster","http://igalcalderpicassowarhol.com/meopposainne.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_1404140",200,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_1475490",,150,"op2salome"
"ORIGINAL POSTERS metropolitan opera vintage, igal","
The print or poster in this particular bid auction has its own descriptionto the best of myknowledge. *** I am a retired art dealer--a publisher and distributor of art prints and posters for over 35 years, and well known especiallyin the ART POSTER BUSINESS, I bring you these prints and posters,""lithograph"", ""serigraph"" or ""photo offset"". Someare plate signed, many of which are out of print and hard to find, in the condition as described from myoriginal stock. Many you see here are one-of-a-kind.VINTAGE PRINTS & POSTERS: IGAL.M - CHAKI - MAN RAY - FRANK STELLA - CALDER - PICASSO - AVEDON - MARILYN MONROE - ANDY WARHOL - CHAGALL -OLYMPICS - FOLON ¬∑ TOULOUSE LAUTREC ¬∑ CASSANDRE - DALI - MIRO - ERTE - NAGEL - MATISSE - INDIANA - MILTON GLASER - BOTERO - POLISH POSTERS - JAZZ -METROPOLITAN MUSEUM OF ART -MONET-RENOIR- GAUGUIN-VAN GOGH-DEGAS- GOYA-TIFFANY-AND AUTOGRAPHS .","metropo;itan opera posters UN BALLO IN MASCHERA 1980s in near mint condition 24 x 36 rare  ","Metropolitan Opera","poster","http://igalcalderpicassowarhol.com/meoppounbain.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_2585154",201,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_2636280",,350,"OPBAL"
"ORIGINAL POSTERS metropolitan opera vintage, igal","Product Description
The print or poster in this particular bid auction has its own description to the best of my knowledge. *** I am a retired art dealer--a publisher and distributor of art prints and posters for over 35 years, and well known especially in the ART POSTER BUSINESS, I bring you these prints and posters,""lithograph"", ""serigraph"" or ""photo offset"".  Some are plate signed, many of which are out of print and hard to find, in the condition as described from my original stock. Many you see here are one-of-a-kind.
METROPOLITAN OPERA CARMEN. WOLF TRAP PRESENT JUNE 17 1974 22 X 28 IN NEAR MINT CONDIOTION VERY RARE
VINTAGE PRINTS & POSTERS: IGAL.M - CHAKI - MAN RAY - FRANK STELLA - CALDER - PICASSO - AVEDON - MARILYN MONROE - ANDY WARHOL - CHAGALL -OLYMPICS - FOLON ¬∑ TOULOUSE LAUTREC ¬∑ CASSANDRE - DALI - MIRO - ERTE - NAGEL - MATISSE - INDIANA - MILTON GLASER - BOTERO - POLISH POSTERS - JAZZ -METROPOLITAN MUSEUM OF ART -MONET-RENOIR- GAUGUIN-VAN GOGH-DEGAS- GOYA-TIFFANY-AND AUTOGRAPHS .","METROPOLITAN OPERA CARMEN. WOLF TRAP PRESENT JUNE 17 1974  .-22 X 28 IN NEAR MINT CONDIOTION VERY RARE","Metropolitan Opera","poster","http://igalcalderpicassowarhol.com/meopcawotrpr.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_3421061",202,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_3464762",,250,"OP4CARMEN"
"ORIGINAL POSTERS metropolitan opera vintage, igal","Jim Dine Gilbert And Sullivan Poster 1968  in near mint conditiom aprox 24 x 35 inchProduct Description The print or poster in this particular bid auction has its own description to the best of my knowledge. *** I am a retired art dealer--a publisher and distributor of art prints and posters for over 35 years, and well known especially in the ART POSTER BUSINESS, I bring you these prints and posters,""lithograph"", ""serigraph"" or ""photo offset"". Some are plate signed, many of which are out of print and hard to find, in the condition as described from my original stock. Many you see here are one-of-a-kind. METROPOLITAN OPERA CARMEN. WOLF TRAP PRESENT JUNE 17 1974 22 X 28 IN NEAR MINT CONDIOTION VERY RAREVINTAGE PRINTS & POSTERS: IGAL.M - CHAKI - MAN RAY - FRANK STELLA - CALDER - PICASSO - AVEDON - MARILYN MONROE - ANDY WARHOL - CHAGALL -OLYMPICS - FOLON ¬∑ TOULOUSE LAUTREC ¬∑ CASSANDRE - DALI - MIRO - ERTE - NAGEL - MATISSE - INDIANA - MILTON GLASER - BOTERO - POLISH POSTERS - JAZZ -METROPOLITAN MUSEUM OF ART -MONET-RENOIR- GAUGUIN-VAN GOGH-DEGAS- GOYA-TIFFANY-AND AUTOGRAPHS .
.","Jim Dine Gilbert And Sullivan Poster 1968  in near mint conditiom aprox 24 x 35 inch","Jim Dine Gilbert And Sullivan","poster","http://igalcalderpicassowarhol.com/jimdigiandsu.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_4329036",203,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_4361020",,125,"op5gil"
"ORIGINAL POSTERS metropolitan opera vintage, igal","The print or poster in this particular bid auction has its own description to the best of my knowledge. *** I am a retired art dealer--a publisher and distributor of art prints and posters for over 35 years, and well known especially in the ART POSTER BUSINESS, I bring you these prints and posters,""lithograph"", ""serigraph"" or ""photo offset"".  Some are plate signed, many of which are out of print and hard to find, in the condition as described from my original stock. Many you see here are one-of-a-kind.VINTAGE PRINTS & POSTERS: IGAL.M - CHAKI - MAN RAY - FRANK STELLA - CALDER - PICASSO - AVEDON - MARILYN MONROE - ANDY WARHOL - CHAGALL -OLYMPICS - FOLON ¬∑ TOULOUSE LAUTREC ¬∑ CASSANDRE - DALI - MIRO - ERTE - NAGEL - MATISSE - INDIANA - MILTON GLASER - BOTERO - POLISH POSTERS - JAZZ -METROPOLITAN MUSEUM OF ART -MONET-RENOIR- GAUGUIN-VAN GOGH-DEGAS- GOYA-TIFFANY-AND AUTOGRAPHS .","Richard Lindner, Der Rosenkavalier Opera, 1975 Poster24 x 36 inches (61 x 91 cm in very good condition
","Richard Lindner","poster","http://igalcalderpicassowarhol.com/riliderroop1.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_5383623",204,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_5548441",225,300,"op6rosen"
"MAN RAY ORIGIN OF THE SPECIES,* -.IGAL M ATELIER,  KRAVJANSKY .DELAHAUT OIL PAINTING","MAN RAY   LITHOGRAPH FROM THE SUITE 
""DE L'ORIGIN DES ESPECES  PAR VOIE DE SELECION IRRATIONALLE""
""ORIGIN OF THE SPECIES BY WAY OF NATURAL SELECTION""
PRINTED IN PARIS BY FERNAND MOURLOT 1971
 AND  PUBLISHED BY LEON AMIELIMAGE SIZE19.8X14.2 INCH 50.5X36 CM
 THIS IS ONE  FROM A PORTFOLIO OF 10  LITHOGRAPHS EDITION  OF180 HAND SIGNED IN PENCIL BY THE ARTIST
AND THIS IS NUMBER 103/180I BOUGHT THE PORTFOLIO IN THE MID 1970S DIRECTLY FROM THE PUBLISHER
 IT IS IN MINT CONDITION","MAN RAY # 2 ""DE L'ORIGIN DES ESPECES PAR VOIE DE SELECION IRRATIONALLE""""origin of the species by the way of  IRRATIONAL selection""","Man Ray","poster","http://igalcalderpicassowarhol.com/calder1.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_66657362",205,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_66895068",,1200,"MAN1ORIG2"
"MAN RAY ORIGIN OF THE SPECIES,* -.IGAL M ATELIER,  KRAVJANSKY .DELAHAUT OIL PAINTING","MAN RAY LITHOGRAPH FROM THE SUITE ""DE L'ORIGIN DES ESPECES PAR VOIE DE SELECION IRRATIONALLE"" ""ORIGIN OF THE SPECIES BY WAY OF NATURAL SELECTION"" PRINTED IN PARIS BY FERNAND MOURLOT 1971 AND PUBLISHED BY LEON AMIELIMAGE SIZE19.8X14.2 INCH 50.5X36 CM THIS IS ONE FROM A PORTFOLIO OF 10 LITHOGRAPHS EDITION OF180 HAND SIGNED IN PENCIL BY THE ARTIST AND THIS IS NUMBER 103/180I BOUGHT THE PORTFOLIO IN THE MID 1970S DIRECTLY FROM THE PUBLISHER IT IS IN MINT CONDITION
.","MAN RAY # 7 ""DE L'ORIGIN DES ESPECES PAR VOIE DE SELECION IRRATIONALLE""""origin of the species by the way of  IRRATIONAL selection","Man Ray","poster","http://igalcalderpicassowarhol.com/manray.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_70341347",206,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_70643221",,1200,"man2orig"
